committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,previous_file_number,amendment_indicator,amendment_number,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_state,candidate_office_district,candidate_party,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,election_type,election_type_full,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,most_recent,filing_date,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210079532091190,24,1635005,FLEXPOINT MEDIA,,,,PO BOX 1051,,NEW ALBANY,OH,43054,1635005,N,0,MEDIA PLACEMENT,2022-10-03 00:00:00,2022-10-05 00:00:00,410964.18,2282665.64,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-07 00:00:00,,,,G2022,,,,CALEB,,CROSBY,001,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100720221587750121,4100720221587775612,,,t,t,2022-10-07 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532091190
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210199537608176,24,1644721,POINT1,,,,1015 ATLANTIC BOULEVARD,,ATLANTIC BEACH,FL,32233,1644721,N,0,MAILER PRODUCTION LIBRE ACTION,2022-10-19 00:00:00,2022-10-17 00:00:00,7622.97,267626.13,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-19 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16472,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102020221589931029,4102020221590088229,,,t,t,2022-10-19 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537608176
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455120,24,1646116,KAP PRINT LLC,,,,220 QUINN DR,,DRIPPING SPRINGS,TX,78620,1646116,N,0,DEVELOPMENT PRINTING AND POSTAGE FOR MAILER,2022-10-20 00:00:00,2022-10-27 00:00:00,11520.35,62595.36,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4328,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108014,4102120221590171274,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455120
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,24,202210259541652154,24,1649502,TARGETED VICTORY LLC,,,,2311 WILSON BOULEVARD,SUITE 200,ARLINGTON,VA,22201,1649502,N,0,MEDIA PRODUCTION,2022-10-24 00:00:00,2022-10-24 00:00:00,2400.00,315417.52,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-25 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16794,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745025,4102620221592298203,,,t,t,2022-10-25 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541652154
C00495028,HOUSE MAJORITY PAC,2022,24,202210269541705612,24,1651130,WAVELENGTH STRATEGY LLC,,,,712 H ST NE,UNIT 526,WASHINGTON,DC,200023627,1651130,N,0,DIGITAL ADVERTISING - ESTIMATE,2022-10-25 00:00:00,2022-10-25 00:00:00,57192.00,1620275.00,,,S,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,,,,,,,,"WOLFF, BRIAN",2022-10-26 00:00:00,,,,G2022,,,,BRIAN,,WOLFF,VN7GDAJ2490,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720221592345046,4102720221592616319,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541705612
C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,2022,48,202210199537607568,24,1644697,PRINTING PARTNERS,,,,929 WEST 16TH ST.,,INDIANAPOLIS,IN,46202,1644697,N,0,IE-FLORES-DIRECT MAIL,2022-10-10 00:00:00,2022-10-17 00:00:00,777.37,777.37,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00509893,,,,,,,"COCKFIELD, WAYNE",2022-10-19 00:00:00,,,,G2022,,,,WAYNE,,COCKFIELD,SE.68123,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102020221589931023,4102020221590088135,,,t,t,2022-10-19 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537607568
C00495028,HOUSE MAJORITY PAC,2022,24,202210269541705563,24,1651130,"PESCADOR PUBLIC STRATEGIES, LLC",,,,4007 MCCULLOUGH AVE,STE 168,SAN ANTONIO,TX,782122420,1651130,N,0,MEDIA PRODUCTION - ESTIMATE,2022-10-25 00:00:00,2022-10-25 00:00:00,8450.00,1620275.00,,,O,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,,,,,,,,"WOLFF, BRIAN",2022-10-26 00:00:00,,,,G2022,,,,BRIAN,,WOLFF,VN7GDAJ1WC5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720221592345046,4102720221592616221,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541705563
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455118,24,1646116,IMPACT ADVERTISING LLC,,,,3685 S 500 W,,SOUTH SALT LAKE CITY,UT,84115,1646116,N,0,VIDEO PRODUCTION AND DIGITAL AD BUY,2022-10-20 00:00:00,2022-10-22 00:00:00,18750.00,44375.01,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4323,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108014,4102120221590171270,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455118
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210199537605857,24,1644684,MAJORITY STRATEGIES,,,,PO BOX 679219,,DALLAS,TX,75267,1644684,N,0,DIRECT MAIL,2022-10-14 00:00:00,2022-10-17 00:00:00,41746.60,3033126.82,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-19 00:00:00,,,,G2022,,,,CALEB,,CROSBY,001,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102020221589931019,4102020221590088119,,,t,t,2022-10-19 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537605857
C00495028,HOUSE MAJORITY PAC,2022,24,202210259541651839,24,1649465,"PESCADOR PUBLIC STRATEGIES, LLC",,,,4007 MCCULLOUGH AVE,STE 168,SAN ANTONIO,TX,782122420,1649465,N,0,DIGITAL PRODUCTION - ESTIMATE,2022-10-24 00:00:00,2022-10-24 00:00:00,16400.00,1037763.00,,,O,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,,,,,,,,"WOLFF, BRIAN",2022-10-25 00:00:00,,,,G2022,,,,BRIAN,,WOLFF,VN7GDAJ2371,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745019,4102620221592298145,,,t,t,2022-10-25 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541651839
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210189537564482,24,1644138,TALENTWAVE INC.,,,,4601 DTC BLVD.,STE 650,DENVER,CO,80237,1644138,N,0,CANVASSING,2022-10-16 00:00:00,2022-10-16 00:00:00,8000.00,251601.23,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-18 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16432,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101920221589124015,4101920221589893344,,,t,t,2022-10-18 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210189537564482
C00000935,DCCC,2022,48,202210129532154042,24,1636956,PESCADOR PUBLIC STRATEGIES LLC LAURA VOLLUZ,,,,4007 MCCULLOUGH,SUITE 168,SAN ANTONIO,TX,78212,1636956,N,0,DIGITAL MEDIA BUY ESTIMATE,2022-10-11 00:00:00,2022-10-12 00:00:00,20000.00,696369.62,,,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-12 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1049821,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101220221587941056,4101220221588006867,,,t,t,2022-10-12 00:00:00,DATE OF DISSEMINATION: 10/12/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210129532154042
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210079532091191,24,1635005,FLEXPOINT MEDIA,,,,PO BOX 1051,,NEW ALBANY,OH,43054,1635005,N,0,MEDIA PLACEMENT,2022-10-05 00:00:00,2022-10-05 00:00:00,8738.25,2356403.89,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-07 00:00:00,,,,G2022,,,,CALEB,,CROSBY,003,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100720221587750121,4100720221587775614,,,t,t,2022-10-07 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532091191
C00495028,HOUSE MAJORITY PAC,2022,48,202210179537533070,24,1643729,WAVELENGTH STRATEGY LLC,,,,712 H ST NE,UNIT 526,WASHINGTON,DC,200023627,1643729,N,0,DIGITAL ADVERTISING - ESTIMATE,2022-10-15 00:00:00,2022-10-15 00:00:00,11875.00,552300.00,,,S,,,H6TX15162,"GONZALEZ, VINCENTE",,VINCENTE,,GONZALEZ,,H,TX,34,DEM,,,,,,,,"WOLFF, BRIAN",2022-10-17 00:00:00,,,,G2022,,,,BRIAN,,WOLFF,VN7GDAHZWX5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101720221588378040,4101720221588482271,,,t,t,2022-10-17 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210179537533070
C00075820,NRCC,2022,24,202210269541697174,24,1650728,NEBO MEDIA,,,,PO BOX 9825,,ARLINGTON,VA,22219,1650728,N,0,MEDIA,2022-10-21 00:00:00,2022-10-25 00:00:00,300026.25,408778.25,,,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00592659,,,,,,,"DAVIS, KEITH A",2022-10-26 00:00:00,,,,G2022,,,,KEITH,A,DAVIS,SE24-0.139737,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745160,4102620221592299607,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541697174
C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,2022,48,202210139532194936,24,1637938,NATIONAL ASSOCIATION OF REALTORS,,,,430 N MICHIGAN AVE,,CHICAGO,IL,606114011,1637938,N,0,ADMINISTRATIVE CONSULTING,2022-10-11 00:00:00,2022-10-11 00:00:00,3000.00,34681.88,,,S,,,H6TX15162,"GONZALEZ, VICENTE REP.",REP.,VICENTE,,GONZALEZ,,H,TX,34,DEM,,,,,,,,"LANE, NANCY M.",2022-10-13 00:00:00,,,,G2022,,,,NANCY,M.,LANE,E9547A72DDE8C49A0A98,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101320221588039088,4101320221588119790,,,t,t,2022-10-13 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210139532194936
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,24,202210269541703185,24,1651022,RED EAGLE MEDIA,,,,815 SLATERS LANE,,ALEXANDRIA,VA,22314,1651022,N,0,DIGITAL PLACEMENT,2022-10-25 00:00:00,2022-10-25 00:00:00,25000.00,3653111.48,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-26 00:00:00,,,,G2022,,,,CALEB,,CROSBY,001,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720221592345033,4102720221592616077,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541703185
C00000935,DCCC,2022,48,202210119532135387,24,1636390,"MESSAGE AUDIENCE PRESENTATION, INC. MAP POLITICAL COMMUNICATION",,,,2400 S 4TH STREET,,AUSTIN,TX,78704,1636390,N,0,DIGITAL MEDIA -  PRODUCTION ESTIMATE,2022-10-11 00:00:00,2022-10-11 00:00:00,13755.22,551369.62,,,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-11 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1049807,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101220221587941007,4101220221588006318,,,t,t,2022-10-11 00:00:00,DATE OF DISSEMINATION: 10/11/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210119532135387
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455118,24,1646116,IMPACT ADVERTISING LLC,,,,3685 S 500 W,,SOUTH SALT LAKE CITY,UT,84115,1646116,N,0,VIDEO PRODUCTION AND DIGITAL AD BUY,2022-10-20 00:00:00,2022-10-22 00:00:00,1500.00,45875.01,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4324,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108014,4102120221590171271,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455118
C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,2022,48,202210139532194935,24,1637938,MEATH MEDIA GROUP,,,,4441 KLINGLE ST NW,,WASHINGTON,DC,200163578,1637938,N,0,ONLINE VIDEO PRODUCTION COSTS,2022-10-11 00:00:00,2022-10-11 00:00:00,10960.00,34681.88,,,S,,,H6TX15162,"GONZALEZ, VICENTE REP.",REP.,VICENTE,,GONZALEZ,,H,TX,34,DEM,,,,,,,,"LANE, NANCY M.",2022-10-13 00:00:00,,,,G2022,,,,NANCY,M.,LANE,EB9CC03BCB8AA41DD9EB,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101320221588039088,4101320221588119788,,,t,t,2022-10-13 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210139532194935
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,24,202210249541626407,24,1648538,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW,STE 604,WASHINGTON,DC,20024,1647251,A,1,MAILER POSTAGE LIBRE ACTION,2022-10-21 00:00:00,2022-10-21 00:00:00,8404.50,288773.19,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-24 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16624,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102520221590890008,4102520221591670044,,,t,t,2022-10-24 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210249541626407
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455137,24,1646120,IMPACT ADVERTISING LLC,,,,3685 S 500 W,,SOUTH SALT LAKE CITY,UT,84115,1646120,N,0,VIDEO PRODUCTION AND DIGITAL AD BUY,2022-10-20 00:00:00,2022-10-22 00:00:00,1500.00,87970.35,,,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4337,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108016,4102120221590171281,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455137
C00000935,DCCC,2022,48,202210119532135388,24,1636390,"MESSAGE AUDIENCE PRESENTATION, INC. MAP POLITICAL COMMUNICATION",,,,2400 S 4TH STREET,,AUSTIN,TX,78704,1636390,N,0,MEDIA PRODUCTION - ESTIMATE,2022-10-11 00:00:00,2022-10-11 00:00:00,3400.00,551369.62,,,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-11 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1049809,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101220221587941007,4101220221588006320,,,t,t,2022-10-11 00:00:00,DATE OF DISSEMINATION: 10/11/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210119532135388
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,24,202210249541626399,24,1648538,TARGETED VICTORY LLC,,,,2311 WILSON BOULEVARD,SUITE 200,ARLINGTON,VA,22201,1647251,A,1,MEDIA PRODUCTION LIBRE ACTION,2022-10-21 00:00:00,2022-10-21 00:00:00,5436.00,288773.19,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-24 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16608,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102520221590890008,4102520221591670029,,,t,t,2022-10-24 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210249541626399
C00495028,HOUSE MAJORITY PAC,2022,24,202210269541705602,24,1651130,WATERFRONT STRATEGIES,,,,3050 K ST NW,STE 100,WASHINGTON,DC,200075108,1651130,N,0,TELEVISION ADVERTISING - ESTIMATE,2022-10-25 00:00:00,2022-10-25 00:00:00,387403.00,1620275.00,,,O,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,,,,,,,,"WOLFF, BRIAN",2022-10-26 00:00:00,,,,G2022,,,,BRIAN,,WOLFF,VN7GDAJ2389,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720221592345046,4102720221592616298,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541705602
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210079532091191,24,1635005,FLEXPOINT MEDIA,,,,PO BOX 1051,,NEW ALBANY,OH,43054,1635005,N,0,MEDIA PLACEMENT,2022-10-05 00:00:00,2022-10-05 00:00:00,25830.45,2382234.34,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-07 00:00:00,,,,G2022,,,,CALEB,,CROSBY,004,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100720221587750121,4100720221587775615,,,t,t,2022-10-07 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532091191
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,24,202210249541626406,24,1648538,POINT1,,,,1015 ATLANTIC BOULEVARD,,ATLANTIC BEACH,FL,32233,1647251,A,1,MAILER PRODUCTION LIBRE ACTION,2022-10-21 00:00:00,2022-10-21 00:00:00,7306.56,288773.19,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-24 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16623,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102520221590890008,4102520221591670043,,,t,t,2022-10-24 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210249541626406
C00075820,NRCC,2022,24,202210269541697173,24,1650728,EXTREME REACH INC.,,,,3 ALLIED DRIVE,STE 130,DEDHAM,MA,02026,1650728,N,0,MEDIA,2022-10-25 00:00:00,2022-10-25 00:00:00,150.00,408778.25,,,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00592659,,,,,,,"DAVIS, KEITH A",2022-10-26 00:00:00,,,,G2022,,,,KEITH,A,DAVIS,SE24-0.139914,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745160,4102620221592299606,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541697173
C00814509,BIENVENIDO ACTION PAC,2022,48,202210089532101073,24,1635091,LAMONT PRODUCTIONS,,,,3806 49TH ST,,LUDDOCK,TX,79413,1635091,N,0,"PRINT ADVERTISING: DOORHANGERS, PUSHCARDS, AND HANDBILLS",2022-10-07 00:00:00,2022-10-07 00:00:00,9750.00,11000.00,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00814509,,,,,,,"GANTT, CHARLES",2022-10-08 00:00:00,,,,G2022,,,,CHARLES,,GANTT,SE.4215,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100820221587792009,4100820221587805085,,,t,t,2022-10-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210089532101073
C00495028,HOUSE MAJORITY PAC,2022,48,202210209541444494,24,1646063,WAVELENGTH STRATEGY LLC,,,,712 H ST NE,UNIT 526,WASHINGTON,DC,200023627,1646063,N,0,DIGITAL ADVERTISING - ESTIMATE,2022-10-18 00:00:00,2022-10-18 00:00:00,25625.00,1013163.00,,,O,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,,,,,,,,"WOLFF, BRIAN",2022-10-20 00:00:00,,,,G2022,,,,BRIAN,,WOLFF,VN7GDAJ0X21,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108008,4102120221590171207,,,t,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541444494
C00000935,DCCC,2022,48,202210119532135386,24,1636390,PESCADOR PUBLIC STRATEGIES LLC LAURA VOLLUZ,,,,4007 MCCULLOUGH,SUITE 168,SAN ANTONIO,TX,78212,1636390,N,0,DIGITAL MEDIA BUY ESTIMATE,2022-10-06 00:00:00,2022-10-11 00:00:00,130000.00,551369.62,,,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-11 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1049409,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101220221587941007,4101220221588006316,,,t,t,2022-10-11 00:00:00,DATE OF DISSEMINATION: 10/11/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210119532135386
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210189537564467,24,1644138,AMERICANS FOR PROSPERITY,,,,1310 N. COURTHOUSE RD.,STE. 700,ARLINGTON,VA,22201,1644138,N,0,CANVASSING,2022-10-16 00:00:00,2022-10-16 00:00:00,9182.31,251601.23,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-18 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16405,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101920221589124015,4101920221589893315,,,t,t,2022-10-18 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210189537564467
C00495028,HOUSE MAJORITY PAC,2022,24,202210219541493209,24,1646752,"PESCADOR PUBLIC STRATEGIES, LLC",,,,4007 MCCULLOUGH AVE,STE 168,SAN ANTONIO,TX,782122420,1646752,N,0,MEDIA PRODUCTION - ESTIMATE,2022-10-20 00:00:00,2022-10-20 00:00:00,8200.00,1021363.00,,,O,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,,,,,,,,"WOLFF, BRIAN",2022-10-21 00:00:00,,,,G2022,,,,BRIAN,,WOLFF,VN7GDAJ13Z2,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102220221590192023,4102220221590209102,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541493209
